Premise_ID,Argument_ID,annotator,persuasiveness,changeability,premise_agreement,Group_ID
nojy43,h00xvv5,group-01_person-0,3,3,3,1
nojy43,h00xvv5,group-01_person-1,4,3,3,1
nojy43,h00xvv5,group-01_person-2,3,3,3,1
nxidkc,h1fobvg,group-01_person-0,3,3,3,1
nxidkc,h1fobvg,group-01_person-1,4,2,3,1
nxidkc,h1fobvg,group-01_person-2,3,3,3,1
nygzl6,h1mvs9u,group-01_person-0,2,4,3,1
nygzl6,h1mvs9u,group-01_person-1,2,5,3,1
nygzl6,h1mvs9u,group-01_person-2,2,4,3,1
o360ol,h2abotx,group-01_person-0,3,2,4,1
o360ol,h2abotx,group-01_person-1,3,3,4,1
o360ol,h2abotx,group-01_person-2,3,3,4,1
o6rx56,h2um2w2,group-01_person-0,1,5,3,1
o6rx56,h2um2w2,group-01_person-1,1,4,3,1
o6rx56,h2um2w2,group-01_person-2,1,5,3,1
o74u0d,h2wjzln,group-01_person-0,2,4,3,1
o74u0d,h2wjzln,group-01_person-1,3,4,3,1
o74u0d,h2wjzln,group-01_person-2,3,4,3,1
o77twj,h2x40ac,group-01_person-0,2,4,3,1
o77twj,h2x40ac,group-01_person-1,2,4,2,1
o77twj,h2x40ac,group-01_person-2,2,4,3,1
s4spy2,htvmlpk,group-01_person-0,1,3,3,1
s4spy2,htvmlpk,group-01_person-1,1,2,3,1
s4spy2,htvmlpk,group-01_person-2,1,3,3,1
so5rf6,hw6w0i1,group-01_person-0,1,5,1,1
so5rf6,hw6w0i1,group-01_person-1,1,4,1,1
so5rf6,hw6w0i1,group-01_person-2,1,5,1,1
sq1rc8,hwisr3d,group-01_person-0,2,3,5,1
sq1rc8,hwisr3d,group-01_person-1,2,3,5,1
sq1rc8,hwisr3d,group-01_person-2,2,3,5,1
swgilp,hxlv09l,group-01_person-0,3,3,3,1
swgilp,hxlv09l,group-01_person-1,3,4,2,1
swgilp,hxlv09l,group-01_person-2,3,3,3,1
t77wc6,hzgvxil,group-01_person-0,1,5,3,1
t77wc6,hzgvxil,group-01_person-1,1,5,3,1
t77wc6,hzgvxil,group-01_person-2,1,5,3,1
tcrsq2,i0jsxz8,group-01_person-0,3,3,3,1
tcrsq2,i0jsxz8,group-01_person-1,2,3,3,1
tcrsq2,i0jsxz8,group-01_person-2,2,3,3,1
te1icb,i0ol80l,group-01_person-0,1,5,3,1
te1icb,i0ol80l,group-01_person-1,1,4,3,1
te1icb,i0ol80l,group-01_person-2,1,5,3,1
tgl3cw,i130vld,group-01_person-0,2,3,3,1
tgl3cw,i130vld,group-01_person-1,2,3,3,1
tgl3cw,i130vld,group-01_person-2,2,3,3,1
ts39rf,i2r3ty3,group-01_person-0,3,2,5,1
ts39rf,i2r3ty3,group-01_person-1,3,2,5,1
ts39rf,i2r3ty3,group-01_person-2,3,2,5,1
u2dzfl,i4ic87q,group-01_person-0,4,3,2,1
u2dzfl,i4ic87q,group-01_person-1,4,3,2,1
u2dzfl,i4ic87q,group-01_person-2,4,3,2,1
u3s0bm,i4smtm5,group-01_person-0,3,3,4,1
u3s0bm,i4smtm5,group-01_person-1,3,2,4,1
u3s0bm,i4smtm5,group-01_person-2,3,3,4,1
ubfj7k,i64kqv8,group-01_person-0,1,5,2,1
ubfj7k,i64kqv8,group-01_person-1,1,4,2,1
ubfj7k,i64kqv8,group-01_person-2,1,5,2,1
upadlu,i8uhbgs,group-01_person-0,3,4,3,1
upadlu,i8uhbgs,group-01_person-1,3,3,2,1
upadlu,i8uhbgs,group-01_person-2,3,4,3,1
uq5ndv,i8p7mtg,group-01_person-0,3,3,3,1
uq5ndv,i8p7mtg,group-01_person-1,3,2,3,1
uq5ndv,i8p7mtg,group-01_person-2,3,2,3,1
v7kz72,ibl7nzl,group-01_person-0,3,4,4,1
v7kz72,ibl7nzl,group-01_person-1,3,3,4,1
v7kz72,ibl7nzl,group-01_person-2,3,4,4,1
vj58dv,idh2rlr,group-01_person-0,3,3,3,1
vj58dv,idh2rlr,group-01_person-1,3,3,3,1
vj58dv,idh2rlr,group-01_person-2,3,3,3,1
vlgill,idvmosv,group-01_person-0,1,2,6,1
vlgill,idvmosv,group-01_person-1,1,2,6,1
vlgill,idvmosv,group-01_person-2,1,2,6,1
vltlpa,ie04l9s,group-01_person-0,1,5,3,1
vltlpa,ie04l9s,group-01_person-1,1,5,3,1
vltlpa,ie04l9s,group-01_person-2,1,5,3,1
vmmf2b,ie1rd9d,group-01_person-0,3,2,2,1
vmmf2b,ie1rd9d,group-01_person-1,3,2,2,1
vmmf2b,ie1rd9d,group-01_person-2,3,4,2,1
vv4g7q,ifi5ys8,group-01_person-0,2,1,5,1
vv4g7q,ifi5ys8,group-01_person-1,2,1,5,1
vv4g7q,ifi5ys8,group-01_person-2,2,1,5,1
ge383e,fpkzek2,group-14_person-0,1,2,5,14
ge383e,fpkzek2,group-14_person-1,2,4,3,14
jzve58,gde911u,group-14_person-0,4,4,3,14
jzve58,gde911u,group-14_person-1,1,2,4,14
nw9lvc,h17xy2p,group-14_person-0,3,3,2,14
nw9lvc,h17xy2p,group-14_person-1,3,2,2,14
ucrd3h,i6qxkya,group-14_person-0,2,2,1,14
ucrd3h,i6qxkya,group-14_person-1,2,3,1,14
byx6f9,eqocoui,group-10_person-0,3,3,5,10
byx6f9,eqocoui,group-10_person-1,4,2,6,10
c280xb,erjnnmp,group-10_person-0,4,1,1,10
c280xb,erjnnmp,group-10_person-1,4,4,1,10
c2hc03,erkdsoh,group-10_person-0,4,4,2,10
c2hc03,erkdsoh,group-10_person-1,4,5,4,10
c53wiv,es0f84u,group-10_person-0,3,4,5,10
c53wiv,es0f84u,group-10_person-1,2,5,4,10
ca0ial,et5l6di,group-10_person-0,5,3,2,10
ca0ial,et5l6di,group-10_person-1,2,4,2,10
cbchav,etez8rw,group-10_person-0,1,3,5,10
cbchav,etez8rw,group-10_person-1,3,2,4,10
cbw5ea,etincoe,group-10_person-0,4,5,3,10
cbw5ea,etincoe,group-10_person-1,2,2,5,10
cemujn,eu3rula,group-10_person-0,2,4,4,10
cemujn,eu3rula,group-10_person-1,3,1,6,10
cets7o,eucvjt4,group-10_person-0,2,1,1,10
cets7o,eucvjt4,group-10_person-1,3,2,2,10
cggo6o,euhrtq7,group-10_person-0,1,4,3,10
cggo6o,euh2omp,group-10_person-0,2,4,3,10
cggo6o,euhrtq7,group-10_person-1,2,3,4,10
cggo6o,euh2omp,group-10_person-1,4,3,4,10
cgk1mb,euhvoy7,group-10_person-0,2,2,2,10
cgk1mb,euhvoy7,group-10_person-1,2,2,2,10
clwldz,evybbqo,group-10_person-0,4,2,2,10
clwldz,evybbqo,group-10_person-1,1,5,3,10
cph5kf,ewq9wdt,group-10_person-0,2,2,2,10
cph5kf,ewq9wdt,group-10_person-1,5,4,2,10
cqrcgd,ewzwxie,group-10_person-0,1,2,5,10
cqrcgd,ewzwxie,group-10_person-1,2,3,2,10
cs3eam,exdaq9m,group-10_person-0,1,1,6,10
cs3eam,exdaq9m,group-10_person-1,4,1,6,10
cwcpo6,ey9r3hm,group-10_person-0,2,3,6,10
cwcpo6,ey9r3hm,group-10_person-1,5,2,1,10
cww2ef,eygaoxb,group-10_person-0,3,1,5,10
cww2ef,eygaoxb,group-10_person-1,5,1,3,10
cx4llq,eyj5pil,group-10_person-0,3,3,4,10
cx4llq,eyj5pil,group-10_person-1,5,4,2,10
cy441u,eyptsab,group-10_person-0,5,4,6,10
cy441u,eyptsab,group-10_person-1,3,3,2,10
d6gg0v,f0tbxvt,group-10_person-0,4,3,3,10
d6gg0v,f0tbxvt,group-10_person-1,4,4,2,10
di4bbj,f3ubga6,group-10_person-0,2,5,3,10
di4bbj,f3ubga6,group-10_person-1,4,5,3,10
dmke6p,f54c5oi,group-10_person-0,4,1,6,10
dmke6p,f54c5oi,group-10_person-1,3,2,5,10
dsnbd3,f6qjk1o,group-10_person-0,2,4,5,10
dsnbd3,f6qjk1o,group-10_person-1,4,3,3,10
dujcsn,f76jb2q,group-10_person-0,1,1,6,10
dujcsn,f76jb2q,group-10_person-1,3,1,6,10
dvvi8e,f7f1813,group-10_person-0,2,1,2,10
dvvi8e,f7f1813,group-10_person-1,3,2,3,10
dw4s70,f7hl81n,group-10_person-0,1,2,2,10
dw4s70,f7hl81n,group-10_person-1,3,4,4,10
e03siw,f8chzpt,group-10_person-0,4,3,4,10
e03siw,f8chzpt,group-10_person-1,4,3,5,10
e2les2,f8w6kpv,group-10_person-0,3,1,1,10
e2les2,f8w6kpv,group-10_person-1,5,2,1,10
e4mmqd,f9dgcjq,group-10_person-0,2,3,2,10
e4mmqd,f9dgcjq,group-10_person-1,2,4,2,10
e8d8bk,faaux4f,group-10_person-0,1,2,2,10
e8d8bk,faaux4f,group-10_person-1,3,3,3,10
e9ufti,famcf54,group-10_person-0,2,2,2,10
e9ufti,famcf54,group-10_person-1,4,3,4,10
eal7a7,fau3mw8,group-10_person-0,2,3,4,10
eal7a7,fau3mw8,group-10_person-1,3,4,3,10
eanrdt,fav4hyb,group-10_person-0,5,1,6,10
eanrdt,fav4hyb,group-10_person-1,2,4,4,10
eaxv14,fazgvjy,group-10_person-0,2,1,2,10
eaxv14,fazgvjy,group-10_person-1,4,4,4,10
ecq1u8,fbfxhnj,group-10_person-0,4,1,1,10
ecq1u8,fbfxhnj,group-10_person-1,2,4,3,10
efd30k,fbzpiq1,group-10_person-0,1,1,1,10
efd30k,fbzpiq1,group-10_person-1,1,1,1,10
efz6vg,fc4mc37,group-10_person-0,1,2,4,10
efz6vg,fc4mc37,group-10_person-1,3,2,6,10
eoerpz,fecyzjc,group-10_person-0,3,2,5,10
eoerpz,fecyzjc,group-10_person-1,4,2,2,10
eojpfl,fej5fd5,group-10_person-0,4,4,6,10
eojpfl,fej5fd5,group-10_person-1,1,2,5,10
eppq85,femd0e4,group-10_person-0,2,2,2,10
eppq85,femd0e4,group-10_person-1,2,2,2,10
euhr1r,ffqesgm,group-10_person-0,5,5,3,10
euhr1r,ffqesgm,group-10_person-1,4,4,4,10
ezfbja,fgn7ia9,group-10_person-0,1,2,3,10
ezfbja,fgn7ia9,group-10_person-1,1,2,6,10
f2avyz,fhbev50,group-10_person-0,3,2,1,10
f2avyz,fhbev50,group-10_person-1,4,3,4,10
f31lqt,fhgsmbw,group-10_person-0,5,2,6,10
f31lqt,fhgsmbw,group-10_person-1,4,2,5,10
f649ug,fi2mw63,group-10_person-0,2,2,4,10
f649ug,fi2mw63,group-10_person-1,4,1,3,10
f6wp70,fi7wqjh,group-10_person-0,3,2,3,10
f6wp70,fi7wqjh,group-10_person-1,3,3,4,10
fa3svk,fp2wn44,group-10_person-0,1,2,2,10
fa3svk,fp2wn44,group-10_person-1,4,4,4,10
fx1p9e,fms9k2f,group-10_person-0,2,4,2,10
fx1p9e,fms9k2f,group-10_person-1,4,4,2,10
g7aagy,fogau31,group-10_person-0,1,2,2,10
g7aagy,fogau31,group-10_person-1,3,4,3,10
g7rn2h,fojuigv,group-10_person-0,4,2,6,10
g7rn2h,fojuigv,group-10_person-1,4,4,6,10
g9wdr6,fowaalo,group-10_person-0,5,2,2,10
g9wdr6,fowaalo,group-10_person-1,4,1,2,10
gaicru,fp26als,group-10_person-0,1,2,2,10
gaicru,fp26als,group-10_person-1,2,4,4,10
gattcf,fp3vq0m,group-10_person-0,3,3,5,10
gattcf,fp3vq0m,group-10_person-1,3,3,4,10
gg2da3,fpxqyi9,group-10_person-0,2,1,3,10
gg2da3,fpxqyi9,group-10_person-1,2,1,6,10
ghxrr9,fqbrxj7,group-10_person-0,1,1,1,10
ghxrr9,fqbrxj7,group-10_person-1,2,2,6,10
gic2wo,fqdob06,group-10_person-0,3,2,2,10
gic2wo,fqdob06,group-10_person-1,2,2,5,10
gj7p9l,fql61s5,group-10_person-0,1,1,1,10
gj7p9l,fql61s5,group-10_person-1,3,2,1,10
gkq9oo,fquo2r7,group-10_person-0,1,2,5,10
gkq9oo,fquo2r7,group-10_person-1,1,2,6,10
gocdnk,frghes3,group-10_person-0,2,3,4,10
gocdnk,frghes3,group-10_person-1,3,2,1,10
gsdrrc,fs7xb4d,group-10_person-0,4,5,3,10
gsdrrc,fs7xb4d,group-10_person-1,5,3,2,10
gtqx7f,fsdrs9m,group-10_person-0,3,4,3,10
gtqx7f,fsdrs9m,group-10_person-1,2,2,2,10
gusgg0,fskeas8,group-10_person-0,3,2,3,10
gusgg0,fskeas8,group-10_person-1,1,2,2,10
hdi4as,fvlaqcb,group-10_person-0,1,2,3,10
hdi4as,fvlaqcb,group-10_person-1,1,2,4,10
hewgbv,fvucg9p,group-10_person-0,1,2,4,10
hewgbv,fvucg9p,group-10_person-1,1,2,5,10
hgz9wa,fw6xx4c,group-10_person-0,2,2,3,10
hgz9wa,fw6xx4c,group-10_person-1,4,2,2,10
hicn57,fwfd22z,group-10_person-0,2,3,3,10
hicn57,fwfd22z,group-10_person-1,2,2,2,10
hl7gk7,fwxdjsq,group-10_person-0,4,5,3,10
hl7gk7,fwxdjsq,group-10_person-1,5,3,2,10
ht5ncb,fyf2l6c,group-10_person-0,4,4,3,10
ht5ncb,fyf2l6c,group-10_person-1,5,4,2,10
hv90l9,fyvhmeh,group-10_person-0,3,2,4,10
hv90l9,fyvhmeh,group-10_person-1,4,3,5,10
iq41dt,g4rc4oj,group-10_person-0,5,4,3,10
iq41dt,g4rc4oj,group-10_person-1,5,2,4,10
j2m4pa,g766k34,group-10_person-0,3,3,2,10
j2m4pa,g766k34,group-10_person-1,5,2,2,10
j57eg6,g7qacjx,group-10_person-0,1,3,3,10
j57eg6,g7qacjx,group-10_person-1,4,5,3,10
j6sicj,g80g6p9,group-10_person-0,3,1,6,10
j6sicj,g80g6p9,group-10_person-1,1,3,6,10
j74jyu,g83ei1q,group-10_person-0,2,1,6,10
j74jyu,g83ei1q,group-10_person-1,3,3,4,10
j7pgvm,g8696g3,group-10_person-0,3,4,6,10
j7pgvm,g8696g3,group-10_person-1,2,3,4,10
j8blgl,g89xbh4,group-10_person-0,2,3,3,10
j8blgl,g89xbh4,group-10_person-1,4,2,2,10
jfkii8,g9kuilm,group-10_person-0,3,1,1,10
jfkii8,g9kuilm,group-10_person-1,5,2,1,10
jfz65t,g9nl9es,group-10_person-0,1,3,4,10
jfz65t,g9nl9es,group-10_person-1,3,3,4,10
jliz9b,gavk3rz,group-10_person-0,1,2,2,10
jliz9b,gavk3rz,group-10_person-1,4,1,1,10
jm5gpz,gavhncl,group-10_person-0,3,2,5,10
jm5gpz,gavhncl,group-10_person-1,2,2,5,10
jnz7kc,gb4t2mh,group-10_person-0,2,3,2,10
jnz7kc,gb4t2mh,group-10_person-1,4,3,6,10
joemab,ghtjfz6,group-10_person-0,3,2,1,10
joemab,ghtjfz6,group-10_person-1,3,3,4,10
jopac5,gb9ks8a,group-10_person-0,1,2,2,10
jopac5,gb9ks8a,group-10_person-1,4,2,1,10
jsllbx,gc0xswa,group-10_person-0,1,1,2,10
jsllbx,gc0xswa,group-10_person-1,2,2,2,10
jt61hx,gcgjz4c,group-10_person-0,3,1,1,10
jt61hx,gcgjz4c,group-10_person-1,3,1,1,10
jty6af,gc9pycj,group-10_person-0,2,1,2,10
jty6af,gc9pycj,group-10_person-1,4,4,4,10
jx3dhv,gcxo5pg,group-10_person-0,4,2,5,10
jx3dhv,gcxo5pg,group-10_person-1,4,1,6,10
k4spuz,geect57,group-10_person-0,3,2,2,10
k4spuz,geect57,group-10_person-1,2,3,4,10
k51mj2,gecbtrt,group-10_person-0,2,2,3,10
k51mj2,gecbtrt,group-10_person-1,4,5,4,10
k55nvg,gecp7a0,group-10_person-0,3,1,1,10
k55nvg,gecp7a0,group-10_person-1,5,4,3,10
k8xoyi,gf15dm6,group-10_person-0,3,5,5,10
k8xoyi,gf15dm6,group-10_person-1,5,4,1,10
kdqrz0,gfy73uo,group-10_person-0,3,3,2,10
kdqrz0,gfy73uo,group-10_person-1,4,3,2,10
kg8ycu,ggd53yy,group-10_person-0,1,2,2,10
kg8ycu,ggd53yy,group-10_person-1,5,2,2,10
kkwq7i,gh6ykrb,group-10_person-0,2,5,2,10
kkwq7i,gh6ykrb,group-10_person-1,3,4,4,10
kq1yom,gi3m7sc,group-10_person-0,2,1,4,10
kq1yom,gi3m7sc,group-10_person-1,3,2,5,10
kv479t,givy0n0,group-10_person-0,1,1,2,10
kv479t,givy0n0,group-10_person-1,3,2,2,10
kzg6ka,gjo2pux,group-10_person-0,4,2,4,10
kzg6ka,gjo2pux,group-10_person-1,4,3,5,10
l5yf8j,gkzt711,group-10_person-0,4,2,2,10
l5yf8j,gky75uh,group-10_person-0,4,2,2,10
l5yf8j,gkzt711,group-10_person-1,4,3,2,10
l5yf8j,gky75uh,group-10_person-1,4,3,2,10
lenk8h,gmi5duo,group-10_person-0,4,1,2,10
lenk8h,gmi5duo,group-10_person-1,4,4,4,10
ljmz8l,gne07n8,group-10_person-0,4,1,6,10
ljmz8l,gne07n8,group-10_person-1,2,3,5,10
lk2zo6,gnhqbhg,group-10_person-0,3,4,5,10
lk2zo6,gnhqbhg,group-10_person-1,5,2,5,10
lkyjei,gnmlvkr,group-10_person-0,2,2,1,10
lkyjei,gnmlvkr,group-10_person-1,4,4,4,10
lnkhwg,go3hidj,group-10_person-0,1,2,6,10
lnkhwg,go3hidj,group-10_person-1,1,3,6,10
lq73dr,gog2w2g,group-10_person-0,3,2,5,10
lq73dr,gog2w2g,group-10_person-1,5,4,2,10
lvct6m,gpbav12,group-10_person-0,3,2,1,10
lvct6m,gpbav12,group-10_person-1,4,4,4,10
m0jccn,gq8jz39,group-10_person-0,3,2,3,10
m0jccn,gq8jz39,group-10_person-1,5,5,4,10
md4zv1,gs94luz,group-10_person-0,1,2,3,10
md4zv1,gs94luz,group-10_person-1,2,2,4,10
mgx6xk,gswg3e9,group-10_person-0,2,3,5,10
mgx6xk,gswg3e9,group-10_person-1,2,3,6,10
n6cy28,gx6ykbf,group-10_person-0,1,2,6,10
n6cy28,gx6ykbf,group-10_person-1,2,3,4,10
nfrasm,gyn1hpw,group-10_person-0,4,2,4,10
nfrasm,gyn1hpw,group-10_person-1,5,2,4,10
nihwkp,gz46dsb,group-10_person-0,2,3,5,10
nihwkp,gz46dsb,group-10_person-1,2,4,2,10
nkjplt,gzegiqb,group-10_person-0,3,4,5,10
nkjplt,gzegiqb,group-10_person-1,4,4,4,10
nuaibc,h0wtdsz,group-10_person-0,4,2,6,10
nuaibc,h0wtdsz,group-10_person-1,2,2,5,10
nzbfer,h1qi6ut,group-10_person-0,1,2,2,10
nzbfer,h1qi6ut,group-10_person-1,4,3,2,10
o6rx56,h2ud5yz,group-10_person-0,2,3,3,10
o6rx56,h2ud5yz,group-10_person-1,1,1,4,10
o7ta3t,h30us8p,group-10_person-0,2,4,2,10
o7ta3t,h30us8p,group-10_person-1,5,4,2,10
ovvyys,hsv3h3v,group-10_person-0,2,1,6,10
ovvyys,hsv3h3v,group-10_person-1,3,2,5,10
rv119m,hr2zsh9,group-10_person-0,3,2,2,10
rv119m,hr2zsh9,group-10_person-1,4,3,5,10
sbm3ww,hu305ct,group-10_person-0,3,2,5,10
sbm3ww,hu305ct,group-10_person-1,4,5,4,10
sfn2b7,hurjikn,group-10_person-0,2,5,2,10
sfn2b7,hurjikn,group-10_person-1,4,1,5,10
shhw3j,hv63726,group-10_person-0,5,4,3,10
shhw3j,hv63726,group-10_person-1,4,4,6,10
srufl3,hwu8qv3,group-10_person-0,4,4,2,10
srufl3,hwu8qv3,group-10_person-1,4,4,2,10
szz463,hy7sgpc,group-10_person-0,2,4,3,10
szz463,hy7sgpc,group-10_person-1,4,4,2,10
t3invv,hysi44u,group-10_person-0,1,1,6,10
t3invv,hysi44u,group-10_person-1,1,2,6,10
t58x2w,hz78e5v,group-10_person-0,4,2,5,10
t58x2w,hz78e5v,group-10_person-1,5,4,3,10
t96309,hzshb3v,group-10_person-0,2,4,4,10
t96309,hzshb3v,group-10_person-1,5,4,3,10
t9od31,hzvijhu,group-10_person-0,2,4,5,10
t9od31,hzvijhu,group-10_person-1,4,4,5,10
the462,i178xdv,group-10_person-0,4,3,1,10
the462,i178xdv,group-10_person-1,5,4,2,10
tppk7g,i2cgcmp,group-10_person-0,2,4,4,10
tppk7g,i2cgcmp,group-10_person-1,2,2,5,10
tszvs6,i2whhda,group-10_person-0,3,3,4,10
tszvs6,i2whhda,group-10_person-1,4,4,5,10
tw6g6w,i3df69f,group-10_person-0,3,4,4,10
tw6g6w,i3df69f,group-10_person-1,4,3,5,10
u0wp5d,i49tyi9,group-10_person-0,3,5,3,10
u0wp5d,i49tyi9,group-10_person-1,3,2,4,10
u24p8b,i4wf4h7,group-10_person-0,3,3,5,10
u24p8b,i4wf4h7,group-10_person-1,4,2,4,10
u42og6,i4u0tra,group-10_person-0,3,4,5,10
u42og6,i4u0tra,group-10_person-1,4,2,5,10
ua5xgl,i5wxk2e,group-10_person-0,4,1,1,10
ua5xgl,i5wxk2e,group-10_person-1,5,1,1,10
uao899,i5z0vwu,group-10_person-0,5,1,1,10
uao899,i5z0vwu,group-10_person-1,5,2,2,10
um8s8b,i80urgi,group-10_person-0,3,1,5,10
um8s8b,i80urgi,group-10_person-1,2,1,1,10
ura6sn,i8yrwjd,group-10_person-0,3,2,5,10
ura6sn,i8yrwjd,group-10_person-1,3,4,3,10
uxm4xg,ia0974c,group-10_person-0,1,3,4,10
uxm4xg,ia0974c,group-10_person-1,4,3,3,10
uz05w8,ia7dc9j,group-10_person-0,5,4,5,10
uz05w8,ia7dc9j,group-10_person-1,5,4,5,10
v6eqcg,ibgj1fq,group-10_person-0,5,1,5,10
v6eqcg,ibgj1fq,group-10_person-1,5,4,4,10
vd04tc,icihp7k,group-10_person-0,2,2,6,10
vd04tc,icihp7k,group-10_person-1,1,2,6,10
vhpxil,id8mffs,group-10_person-0,1,2,5,10
vhpxil,id8mffs,group-10_person-1,5,4,6,10
vp8lwj,iei0cnk,group-10_person-0,1,2,2,10
vp8lwj,iei0cnk,group-10_person-1,4,4,3,10
dtul9b,f76rgnx,group-09_person-0,4,5,2,9
gttz3u,fsetm7o,group-09_person-0,3,3,4,9
nfk5in,gym26v4,group-09_person-0,1,1,4,9
kkligc,ghbzfe1,group-09_person-0,4,4,4,9
gjoig5,fqq8xoq,group-09_person-0,5,5,1,9
cwaea9,eyc5wnn,group-09_person-0,4,4,4,9
slw1xy,hvt9cbk,group-09_person-0,3,3,3,9
c7lkym,esk346k,group-09_person-0,3,3,3,9
gtmf35,fscyr41,group-09_person-0,4,5,1,9
kzg6ka,gjo2pux,group-09_person-0,4,4,3,9
lu2t9z,gp44dma,group-09_person-0,1,2,3,9
ixpak2,g67ybxx,group-09_person-0,2,2,2,9
fub103,fmcb7ur,group-09_person-0,4,5,1,9
f2r6no,fhe5y7a,group-09_person-0,3,1,6,9
j0vmmf,g6wxk8z,group-09_person-0,2,3,3,9
fvecv5,fmhzd87,group-09_person-0,1,3,1,9
e3zj9d,f95umjo,group-09_person-0,4,5,1,9
m9yr9g,grpieof,group-09_person-0,5,5,5,9
ka6370,gfbkrt7,group-09_person-0,3,4,4,9
u96bp4,i5pyvo1,group-09_person-0,1,1,6,9
leu445,gmi2m9x,group-09_person-0,1,1,3,9
niwb1c,gz43zdv,group-09_person-0,1,1,2,9
ts39rf,i2r3ty3,group-09_person-0,3,4,2,9
kk28o6,gh0p1p3,group-09_person-0,1,1,1,9
nqx4sv,h0d5pt3,group-09_person-0,3,1,4,9
gaeit4,foz7iz8,group-09_person-0,4,5,1,9
e2lm81,f8w7bgr,group-09_person-0,2,2,3,9
dlifxw,f4xctfd,group-09_person-0,2,1,4,9
ddc2uq,f2js2ax,group-09_person-0,5,5,1,9
ch1vzr,euplt2c,group-09_person-0,1,1,2,9
k8xoyi,gf15dm6,group-09_person-0,5,5,1,9
haxmbw,fv5z7og,group-09_person-0,4,4,1,9
vsqjbl,if3cvig,group-09_person-0,3,2,1,9
g22039,fnizs6b,group-09_person-0,5,5,1,9
eshis6,ff9zv64,group-09_person-0,3,3,2,9
vz1wdh,igaxx47,group-09_person-0,3,2,2,9
cmo4hv,ew3q3nr,group-09_person-0,2,2,2,9
nbpymd,gy0s862,group-09_person-0,4,4,2,9
d22cnl,eztb4jf,group-09_person-0,5,3,2,9
gvu38p,fsr79ub,group-09_person-0,4,5,3,9
eetb2o,fbwezq0,group-09_person-0,4,5,1,9
sykazz,hxygcgv,group-09_person-0,3,2,4,9
t53b96,hz2eakb,group-09_person-0,4,2,2,9
lenucf,gmgsbau,group-09_person-0,4,1,2,9
st5cw9,hx22fty,group-09_person-0,2,4,3,9
g71ufc,fogb1hy,group-09_person-0,4,4,1,9
u96bp4,i5ppqu5,group-09_person-0,4,5,4,9
juusq3,gcfmzvt,group-09_person-0,3,2,2,9
ew7pnz,fg060vt,group-09_person-0,4,4,3,9
fyv8ko,fn467mf,group-09_person-0,4,3,3,9
dq8r8u,f61h29w,group-09_person-0,4,4,1,9
t3invv,hysi44u,group-09_person-0,2,3,3,9
hqth8d,fy06alb,group-09_person-0,2,1,4,9
camq4j,etb7m94,group-09_person-0,3,1,4,9
jbdzy6,g8uwdu8,group-09_person-0,3,2,3,9
l188e7,gjypyfp,group-09_person-0,3,2,4,9
k5yqhb,geijn5f,group-09_person-0,3,3,2,9
jdjf32,g9ans3h,group-09_person-0,3,4,2,9
mglg30,gsva3p5,group-09_person-0,1,1,3,9
fteofd,fm7nstv,group-09_person-0,4,4,2,9
v8gx51,ibqdn7l,group-09_person-0,3,2,4,9
ts39rf,i2t6e1b,group-09_person-0,2,1,4,9
ezy39k,fgqy0r1,group-09_person-0,1,1,4,9
jidljb,ga6ybbd,group-09_person-0,1,1,1,9
o74u0d,h2wjzln,group-09_person-0,2,1,2,9
kujj7w,gis9th5,group-09_person-0,4,3,2,9
hunyy6,fyqo8i0,group-09_person-0,3,4,2,9
nrfbrg,h0ghzdn,group-09_person-0,2,1,4,9
czask7,eyx4rv1,group-09_person-0,5,5,3,9
o8jiel,h35bvka,group-09_person-0,4,4,3,9
iwemta,g5zhg2q,group-09_person-0,2,2,2,9
gnnt3n,fraxfq2,group-09_person-0,3,3,1,9
lenk8h,gmi5duo,group-09_person-0,5,5,3,9
e25jor,f8u99bc,group-09_person-0,4,4,1,9
hbk9vb,fvf29kt,group-09_person-0,1,1,5,9
kyo7wp,gji1awr,group-09_person-0,3,3,1,9
cj4to1,evd0pgk,group-09_person-0,4,4,2,9
f7umkw,firers2,group-09_person-0,3,2,3,9
bwmipy,eq1tzw3,group-09_person-0,5,5,1,9
is0qz4,g594kqz,group-09_person-0,5,5,1,9
hxn2n9,fz8b06m,group-09_person-0,3,3,2,9
c9wdwj,et4qsw6,group-09_person-0,3,2,3,9
jrsqlj,gbv51lg,group-09_person-0,4,4,3,9
d15nm2,ezjdy1h,group-09_person-0,4,4,4,9
dmil07,f524p8k,group-09_person-0,3,2,4,9
tcrsq2,i0jsxz8,group-09_person-0,2,1,3,9
mbq9ig,gs0qef1,group-09_person-0,3,2,5,9
iyo44d,g6e57pu,group-09_person-0,5,5,2,9
g6oztr,fod0it6,group-09_person-0,2,3,5,9
cgdk8b,eui0py2,group-09_person-0,2,1,3,9
egv5oq,fcbcyfj,group-09_person-0,4,3,1,9
o059xb,h1tmwqs,group-09_person-0,2,1,5,9
hucmc4,fynf3o8,group-09_person-0,5,4,1,9
c53wiv,es0f84u,group-09_person-0,5,5,1,9
fswq8w,fm3uv5i,group-09_person-0,3,3,1,9
vrd8rt,ieui9w9,group-09_person-0,3,2,1,9
kw4rra,gj280k3,group-09_person-0,1,1,3,9
vm1b1c,idz2fmu,group-09_person-0,5,5,3,9
iqe5x3,g4vpkjp,group-09_person-0,2,1,1,9
